# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   33.34334334    0.09317498
   33.39339339    0.09419718
   33.44344344    0.09526674
   33.49349349    0.09636764
   33.54354354    0.09748229
   33.59359359    0.09859232
   33.64364364    0.09967939
   33.69369369    0.10072604
   33.74374374    0.10171617
   33.79379379    0.10263522
   33.84384384    0.10347005
   33.89389389    0.10420835
   33.94394394    0.10483804
   33.99399399    0.10534668
   34.04404404    0.10572117
   34.09409409    0.10594794
   34.14414414    0.10601357
   34.19419419    0.10590603
   34.24424424    0.10561614
   34.29429429    0.10513929
   34.34434434    0.10447703
   34.39439439    0.10363829
   34.44444444    0.10264005
   34.49449449    0.10150723
   34.54454454    0.10027177
   34.59459459    0.09897108
   34.64464464    0.09764589
   34.69469469    0.09633802
   34.74474474    0.09508805
   34.79479479    0.09393346
   34.84484484    0.09290706
   34.89489489    0.09203598
   34.94494494    0.09134103
   34.99499499    0.09083644
   35.04504505    0.09052970
   35.09509510    0.09042163
   35.14514515    0.09050649
   35.19519520    0.09077207
   35.24524525    0.09119998
   35.29529530    0.09176596
   35.34534535    0.09244056
   35.39539540    0.09319004
   35.44544545    0.09397775
   35.49549550    0.09476585
   35.54554555    0.09551733
   35.59559560    0.09619821
   35.64564565    0.09677955
   35.69569570    0.09723917
   35.74574575    0.09756268
   35.79579580    0.09774382
   35.84584585    0.09778395
   35.89589590    0.09769103
   35.94594595    0.09747795
   35.99599600    0.09716084
   36.04604605    0.09675736
   36.09609610    0.09628525
   36.14614615    0.09576125
   36.19619620    0.09520036
   36.24624625    0.09461546
   36.29629630    0.09401707
   36.34634635    0.09341317
   36.39639640    0.09280913
   36.44644645    0.09220751
   36.49649650    0.09160793
   36.54654655    0.09100701
   36.59659660    0.09039850
   36.64664665    0.08977367
   36.69669670    0.08912204
   36.74674675    0.08843246
   36.79679680    0.08769440
   36.84684685    0.08689935
   36.89689690    0.08604210
   36.94694695    0.08512162
   36.99699700    0.08414143
   37.04704705    0.08310929
   37.09709710    0.08203631
   37.14714715    0.08093557
   37.19719720    0.07982057
   37.24724725    0.07870366
   37.29729730    0.07759481
   37.34734735    0.07650072
   37.39739740    0.07542454
   37.44744745    0.07436598
   37.49749750    0.07332188
   37.54754755    0.07228707
   37.59759760    0.07125536
   37.64764765    0.07022073
   37.69769770    0.06917834
   37.74774775    0.06812557
   37.79779780    0.06706269
   37.84784785    0.06599335
   37.89789790    0.06492458
   37.94794795    0.06386645
   37.99799800    0.06283144
   38.04804805    0.06183349
   38.09809810    0.06088699
   38.14814815    0.06000582
   38.19819820    0.05920239
   38.24824825    0.05848695
   38.29829830    0.05786700
   38.34834835    0.05734688
   38.39839840    0.05692746
   38.44844845    0.05660598
   38.49849850    0.05637586
   38.54854855    0.05622672
   38.59859860    0.05614452
   38.64864865    0.05611181
   38.69869870    0.05610836
   38.74874875    0.05611205
   38.79879880    0.05610005
   38.84884885    0.05605028
   38.89889890    0.05594298
   38.94894895    0.05576211
   38.99899900    0.05549644
   39.04904905    0.05514019
   39.09909910    0.05469296
   39.14914915    0.05415919
   39.19919920    0.05354722
   39.24924925    0.05286808
   39.29929930    0.05213439
   39.34934935    0.05135934
   39.39939940    0.05055606
   39.44944945    0.04973709
   39.49949950    0.04891425
   39.54954955    0.04809858
   39.59959960    0.04730035
   39.64964965    0.04652915
   39.69969970    0.04579389
   39.74974975    0.04510286
   39.79979980    0.04446370
   39.84984985    0.04388335
   39.89989990    0.04336805
   39.94994995    0.04292328
   40.00000000    0.04255385
