Energy,Intensity
547.7196261682243,3831.25
547.7570093457944,3843.75
547.7943925233645,3843.75
547.8317757009346,3862.5
547.8691588785047,3900.0
547.9065420560747,3906.25
547.9439252336449,3912.5
547.981308411215,3918.75
548.018691588785,3950.0
548.0560747663551,3968.75
548.0934579439253,3975.0
548.1308411214953,3981.25
548.1682242990654,3987.5
548.2056074766355,3993.75
548.2429906542056,3937.5
548.2803738317757,3918.75
548.3177570093458,3900.0
548.3551401869158,3900.0
548.392523364486,3881.25
548.4299065420561,3900.0
548.4672897196261,3912.5
548.5046728971963,3912.5
548.5420560747664,3906.25
548.5794392523364,3887.5
548.6168224299065,4012.5
548.6542056074767,4025.0
548.6915887850467,4037.5
548.7289719626168,4050.0
548.7663551401869,4100.0
548.803738317757,4143.75
548.8411214953271,4150.0
548.8785046728972,4162.5
548.9158878504672,4168.75
548.9532710280374,4181.25
548.9906542056075,4168.75
549.0280373831775,4162.5
549.0654205607476,4150.0
549.1028037383178,4143.75
549.1401869158879,4118.75
549.1775700934579,4106.25
549.214953271028,4106.25
549.2523364485982,4100.0
549.2897196261682,4100.0
549.3271028037383,4106.25
549.3644859813085,4100.0
549.4018691588785,4100.0
549.4392523364486,4093.75
549.4766355140187,4093.75
549.5140186915888,4112.5
549.5514018691589,4131.25
549.588785046729,4137.5
549.626168224299,4143.75
549.6635514018692,4143.75
549.8130841121496,4137.5
549.8504672897196,4137.5
549.8878504672897,4125.0
549.9252336448598,4112.5
549.9626168224299,4100.0
550.0,4081.25
550.0373831775701,4068.75
550.1121495327103,4075.0
550.1495327102804,4125.0
550.1869158878504,4137.5
550.2242990654206,4143.75
550.4859813084112,4093.75
550.5233644859813,4087.5
550.5607476635514,4075.0
550.5981308411215,4056.25
550.6355140186915,3956.25
550.6728971962617,3925.0
550.7102803738318,3931.25
550.7476635514018,3962.5
550.785046728972,3962.5
550.8224299065421,3950.0
550.8598130841121,3956.25
550.9719626168225,3925.0
551.0093457943925,3981.25
551.0467289719626,4006.25
551.0841121495328,4018.75
551.1214953271028,4018.75
551.1588785046729,4031.25
551.196261682243,4043.75
551.2336448598131,4031.25
551.2710280373832,4006.25
551.3831775700935,4031.25
551.4205607476636,4043.75
551.4579439252336,4043.75
551.4953271028037,4056.25
551.5327102803739,4062.5
551.5700934579439,4106.25
551.607476635514,4112.5
551.6448598130842,4118.75
551.6822429906542,4125.0
551.7196261682243,4137.5
551.7570093457944,4137.5
551.7943925233645,4125.0
551.8317757009346,4118.75
551.8691588785047,4112.5
551.9065420560747,4106.25
551.9439252336449,4075.0
551.981308411215,4068.75
552.018691588785,4056.25
552.0560747663551,4056.25
552.0934579439253,4043.75
552.1308411214953,4081.25
552.1682242990654,4093.75
552.2056074766355,4093.75
552.2429906542056,4100.0
552.2803738317757,4068.75
552.3177570093458,4187.5
552.3551401869158,4193.75
552.392523364486,4200.0
552.4299065420561,4206.25
552.4672897196261,4218.75
552.5046728971963,4225.0
552.5420560747664,4225.0
552.5794392523364,4225.0
552.6168224299065,4225.0
552.6542056074767,4225.0
552.6915887850467,4225.0
552.7289719626168,4225.0
552.7663551401869,4218.75
552.803738317757,4218.75
552.8411214953271,4218.75
552.8785046728972,4218.75
552.9158878504672,4218.75
552.9532710280374,4231.25
552.9906542056075,4231.25
553.0280373831775,4231.25
553.0654205607476,4231.25
553.1028037383178,4225.0
553.1401869158879,4212.5
553.1775700934579,4212.5
553.214953271028,4206.25
553.2523364485982,4237.5
553.2897196261682,4250.0
553.3271028037383,4262.5
553.3644859813085,4262.5
553.4018691588785,4312.5
553.4392523364486,4350.0
553.4766355140187,4362.5
553.5140186915888,4362.5
553.5514018691589,4368.75
553.588785046729,4387.5
553.626168224299,4387.5
553.6635514018692,4387.5
553.7009345794393,4387.5
553.7383177570093,4387.5
553.7757009345794,4393.75
553.8130841121496,4356.25
553.8504672897196,4350.0
553.8878504672897,4343.75
553.9252336448598,4337.5
