# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   3
# Energy (eV)   sigma
   37.89789790    0.01565780
   37.94794795    0.01555421
   37.99799800    0.01545773
   38.04804805    0.01536795
   38.09809810    0.01528461
   38.14814815    0.01520755
   38.19819820    0.01513667
   38.24824825    0.01507186
   38.29829830    0.01501291
   38.34834835    0.01495947
   38.39839840    0.01491106
   38.44844845    0.01486706
   38.49849850    0.01482675
   38.54854855    0.01478936
   38.59859860    0.01475407
   38.64864865    0.01472014
   38.69869870    0.01468690
   38.74874875    0.01465377
   38.79879880    0.01462033
   38.84884885    0.01458633
   38.89889890    0.01455167
   38.94894895    0.01451649
   38.99899900    0.01448114
   39.04904905    0.01444621
   39.09909910    0.01441253
   39.14914915    0.01438112
   39.19919920    0.01435318
   39.24924925    0.01433000
   39.29929930    0.01431288
   39.34934935    0.01430307
   39.39939940    0.01430167
   39.44944945    0.01430956
   39.49949950    0.01432735
   39.54954955    0.01435534
   39.59959960    0.01439351
   39.64964965    0.01444144
   39.69969970    0.01449840
   39.74974975    0.01456330
   39.79979980    0.01463474
   39.84984985    0.01471105
   39.89989990    0.01479039
   39.94994995    0.01487082
   40.00000000    0.01495046
