Energy,Intensity
467.48909657320877,1981.25
467.5140186915888,1987.5
467.53894080996884,1987.5
467.5638629283489,1987.5
467.6386292834891,1981.25
467.66355140186914,1975.0
467.68847352024926,1968.75
467.71339563862927,1968.75
467.7383177570093,1962.5
467.76323987538944,1962.5
467.88785046728975,1906.25
467.91277258566976,1906.25
467.9376947040498,1906.25
467.96261682242994,1906.25
467.98753894081,1906.25
468.0623052959502,1893.75
468.08722741433024,1893.75
468.11214953271025,1893.75
468.1370716510903,1893.75
468.1619937694704,1893.75
468.1869158878505,1893.75
468.28660436137073,1875.0
468.31152647975074,1868.75
468.33644859813086,1862.5
468.3613707165109,1862.5
468.386292834891,1856.25
468.411214953271,1850.0
468.53582554517135,1793.75
468.5607476635514,1793.75
468.5856697819315,1787.5
468.6105919003115,1787.5
468.6355140186916,1787.5
468.66043613707166,1787.5
468.7601246105919,1768.75
468.78504672897196,1768.75
468.80996884735197,1768.75
468.8348909657321,1768.75
468.85981308411215,1768.75
468.8847352024922,1768.75
468.9595015576324,1781.25
468.98442367601245,1781.25
469.0093457943926,1781.25
469.0342679127726,1781.25
469.05919003115264,1781.25
469.1588785046729,1812.5
469.18380062305295,1818.75
469.20872274143306,1818.75
469.23364485981307,1818.75
469.25856697819313,1818.75
469.2834890965732,1818.75
469.40809968847356,1881.25
469.43302180685356,1881.25
469.4579439252336,1881.25
469.48286604361374,1881.25
469.5077881619938,1881.25
469.5327102803738,1881.25
469.60747663551405,1900.0
469.63239875389405,1906.25
469.6573208722741,1900.0
469.68224299065423,1900.0
469.7071651090343,1900.0
469.7320872274143,1893.75
469.75700934579436,1893.75
469.85669781931466,1881.25
469.8816199376947,1881.25
469.9065420560748,1881.25
469.9314641744548,1881.25
469.9563862928349,1881.25
469.98130841121497,1881.25
470.03115264797503,1862.5
470.05607476635515,1875.0
470.0809968847352,1875.0
470.1059190031153,1881.25
470.1308411214953,1881.25
470.1557632398754,1881.25
